obs_id,station_id,station_name,climate_zone,latitude,longitude,elevation_m,timestamp,date,hour_of_day,month,day_of_week,is_weekend,season,temperature_c,feels_like_c,dew_point_c,humidity_pct,pressure_hpa,wind_speed_kmh,wind_direction_deg,wind_gust_kmh,precipitation_mm,precipitation_type,cloud_cover_pct,visibility_km,uv_index,is_thunderstorm,weather_condition,road_surface,outdoor_suitability_score,umbrella_needed,clothing_recommendation,recommendation_headline,recommendation_text
OBS-0000070,WS-001,Sivas Merkez,semi-arid_continental,39.748,37.016,1285,2025-01-03 21:00:00,2025-01-03,21,1,4,0,winter,-8.5,-12.6,-18.8,43.2,998.6,7.8,128,14.0,0,none,29,12.9,0,0,clear,dry,6,0,heavy_winter_coat_gloves_hat,Clear skies,Wear heavy winter coat gloves hat (feels like -12.6°C). Dangerously cold wind chill — limit time outdoors.
OBS-0000071,WS-001,Sivas Merkez,semi-arid_continental,39.748,37.016,1285,2025-01-03 22:00:00,2025-01-03,22,1,4,0,winter,-6.9,-7.6,-11.8,68.0,993.6,2.6,301,4.2,0,none,11,29.4,0,0,clear,dry,6,0,winter_coat_scarf_gloves,Clear skies,Wear winter coat scarf gloves (feels like -7.6°C). Wind chill below freezing — dress warmly.
OBS-0000072,WS-001,Sivas Merkez,semi-arid_continental,39.748,37.016,1285,2025-01-03 23:00:00,2025-01-03,23,1,4,0,winter,-8.7,-12.8,-20.5,37.8,1003.7,7.7,154,15.2,0,none,14,11.9,0,0,clear,dry,6,0,heavy_winter_coat_gloves_hat,Clear skies,Wear heavy winter coat gloves hat (feels like -12.8°C). Dangerously cold wind chill — limit time outdoors.
OBS-0000073,WS-001,Sivas Merkez,semi-arid_continental,39.748,37.016,1285,2025-01-04 00:00:00,2025-01-04,0,1,5,1,winter,-10.5,6.6,-15.8,64.7,992.5,0,6,0.0,0,none,31,16.0,0,0,clear,dry,6,0,warm_jacket_layers,Clear skies,Wear warm jacket layers (feels like 6.6°C).
OBS-0000074,WS-001,Sivas Merkez,semi-arid_continental,39.748,37.016,1285,2025-01-04 01:00:00,2025-01-04,1,1,5,1,winter,-10.6,-14.7,-24.0,32.1,999.9,7.0,295,8.7,0,none,30,20.7,0,0,clear,dry,4,0,heavy_winter_coat_gloves_hat,Clear skies,Wear heavy winter coat gloves hat (feels like -14.7°C). Dangerously cold wind chill — limit time outdoors.
OBS-0000075,WS-001,Sivas Merkez,semi-arid_continental,39.748,37.016,1285,2025-01-04 02:00:00,2025-01-04,2,1,5,1,winter,-9.1,-13.0,-19.6,42.2,990.6,7.0,213,11.3,0,none,15,10.6,0,0,clear,dry,6,0,heavy_winter_coat_gloves_hat,Clear skies,Wear heavy winter coat gloves hat (feels like -13.0°C). Dangerously cold wind chill — limit time outdoors.
OBS-0000076,WS-001,Sivas Merkez,semi-arid_continental,39.748,37.016,1285,2025-01-04 03:00:00,2025-01-04,3,1,5,1,winter,-9.8,7.0,-18.7,48.0,994.8,0,291,0.0,0,none,28,20.5,0,0,clear,dry,8,0,warm_jacket_layers,Clear skies,Wear warm jacket layers (feels like 7.0°C).
OBS-0000077,WS-001,Sivas Merkez,semi-arid_continental,39.748,37.016,1285,2025-01-04 04:00:00,2025-01-04,4,1,5,1,winter,-8.0,8.1,-19.7,38.3,999.3,0,41,0.0,0,none,13,6.9,0,0,clear,dry,8,0,light_jacket_or_sweater,Clear skies,Wear light jacket or sweater (feels like 8.1°C).
OBS-0000078,WS-001,Sivas Merkez,semi-arid_continental,39.748,37.016,1285,2025-01-04 05:00:00,2025-01-04,5,1,5,1,winter,-6.3,-11.2,-15.5,48.0,998.4,11.1,144,17.4,0,none,38,22.6,0,0,clear,dry,6,0,heavy_winter_coat_gloves_hat,Clear skies,Wear heavy winter coat gloves hat (feels like -11.2°C). Dangerously cold wind chill — limit time outdoors.
OBS-0000079,WS-001,Sivas Merkez,semi-arid_continental,39.748,37.016,1285,2025-01-04 06:00:00,2025-01-04,6,1,5,1,winter,-6.1,9.3,-12.3,61.5,992.0,0,101,0.0,0,none,40,21.2,0,0,clear,dry,8,0,light_jacket_or_sweater,Clear skies,Wear light jacket or sweater (feels like 9.3°C).
OBS-0000080,WS-001,Sivas Merkez,semi-arid_continental,39.748,37.016,1285,2025-01-04 07:00:00,2025-01-04,7,1,5,1,winter,-3.6,-4.1,-9.6,63.1,991.1,2.7,291,4.2,0,none,4,28.0,0.5,0,clear,dry,8,0,winter_coat_scarf_gloves,Clear skies,Wear winter coat scarf gloves (feels like -4.1°C). Wind chill below freezing — dress warmly.
OBS-0000081,WS-001,Sivas Merkez,semi-arid_continental,39.748,37.016,1285,2025-01-04 08:00:00,2025-01-04,8,1,5,1,winter,-3.5,-7.0,-13.4,46.1,991.3,8.3,252,14.8,0,none,17,27.2,0.8,0,clear,dry,6,0,winter_coat_scarf_gloves,Clear skies,Wear winter coat scarf gloves (feels like -7.0°C). Wind chill below freezing — dress warmly.
OBS-0000082,WS-001,Sivas Merkez,semi-arid_continental,39.748,37.016,1285,2025-01-04 09:00:00,2025-01-04,9,1,5,1,winter,-1.4,-5.1,-9.5,54.1,995.3,10.6,294,12.9,0,none,1,19.7,1.3,0,clear,dry,6,0,winter_coat_scarf_gloves,Clear skies,Wear winter coat scarf gloves (feels like -5.1°C). Wind chill below freezing — dress warmly.
OBS-0000083,WS-001,Sivas Merkez,semi-arid_continental,39.748,37.016,1285,2025-01-04 10:00:00,2025-01-04,10,1,5,1,winter,-0.9,12.6,-9.3,53.0,993.8,0,333,0.0,0,none,11,29.9,1.5,0,clear,dry,8,0,light_jacket_or_sweater,Clear skies,Wear light jacket or sweater (feels like 12.6°C).
OBS-0000084,WS-001,Sivas Merkez,semi-arid_continental,39.748,37.016,1285,2025-01-04 11:00:00,2025-01-04,11,1,5,1,winter,-0.3,-1.0,-6.6,62.6,1000.0,3.4,53,5.0,0,none,5,26.4,1.8,0,clear,dry,8,0,winter_coat_scarf_gloves,Clear skies,Wear winter coat scarf gloves (feels like -1.0°C). Wind chill below freezing — dress warmly.
OBS-0000085,WS-001,Sivas Merkez,semi-arid_continental,39.748,37.016,1285,2025-01-04 12:00:00,2025-01-04,12,1,5,1,winter,-0.6,12.7,-5.8,67.8,995.8,0,45,0.0,0,none,35,29.3,1.5,0,clear,dry,8,0,light_jacket_or_sweater,Clear skies,Wear light jacket or sweater (feels like 12.7°C).
OBS-0000086,WS-001,Sivas Merkez,semi-arid_continental,39.748,37.016,1285,2025-01-04 13:00:00,2025-01-04,13,1,5,1,winter,0.1,-1.4,-8.9,50.6,996.2,4.9,96,8.3,0,none,0,18.0,2.1,0,clear,dry,10,0,winter_coat_scarf_gloves,Clear skies,Wear winter coat scarf gloves (feels like -1.4°C). Wind chill below freezing — dress warmly.
OBS-0000087,WS-001,Sivas Merkez,semi-arid_continental,39.748,37.016,1285,2025-01-04 14:00:00,2025-01-04,14,1,5,1,winter,-1.9,-5.1,-16.3,32.1,990.4,8.3,147,16.4,0,none,17,8.0,1.8,0,clear,dry,6,0,winter_coat_scarf_gloves,Clear skies,Wear winter coat scarf gloves (feels like -5.1°C). Wind chill below freezing — dress warmly.
OBS-0000088,WS-001,Sivas Merkez,semi-arid_continental,39.748,37.016,1285,2025-01-04 15:00:00,2025-01-04,15,1,5,1,winter,-1.4,-5.1,-9.4,54.4,998.4,10.3,208,20.5,0,none,15,7.3,1.7,0,clear,dry,6,0,winter_coat_scarf_gloves,Clear skies,Wear winter coat scarf gloves (feels like -5.1°C). Wind chill below freezing — dress warmly.
OBS-0000089,WS-001,Sivas Merkez,semi-arid_continental,39.748,37.016,1285,2025-01-04 16:00:00,2025-01-04,16,1,5,1,winter,-2.1,-3.8,-15.6,34.7,993.6,4.6,149,9.1,0,none,9,25.9,1.6,0,clear,dry,8,0,winter_coat_scarf_gloves,Clear skies,Wear winter coat scarf gloves (feels like -3.8°C). Wind chill below freezing — dress warmly.
OBS-0000090,WS-001,Sivas Merkez,semi-arid_continental,39.748,37.016,1285,2025-01-04 17:00:00,2025-01-04,17,1,5,1,winter,-4.1,-6.0,-15.8,39.7,1003.9,4.6,69,6.5,0,none,35,26.6,1.0,0,clear,dry,6,0,winter_coat_scarf_gloves,Clear skies,Wear winter coat scarf gloves (feels like -6.0°C). Wind chill below freezing — dress warmly.
OBS-0000091,WS-001,Sivas Merkez,semi-arid_continental,39.748,37.016,1285,2025-01-04 18:00:00,2025-01-04,18,1,5,1,winter,-5.2,9.9,-10.3,67.4,996.7,0,1,0.0,0,none,32,19.7,0.7,0,clear,dry,8,0,light_jacket_or_sweater,Clear skies,Wear light jacket or sweater (feels like 9.9°C).
OBS-0000092,WS-001,Sivas Merkez,semi-arid_continental,39.748,37.016,1285,2025-01-04 19:00:00,2025-01-04,19,1,5,1,winter,-6.0,-6.2,-14.8,49.6,998.0,2.2,278,4.3,0,none,9,14.4,0.4,0,clear,dry,6,0,winter_coat_scarf_gloves,Clear skies,Wear winter coat scarf gloves (feels like -6.2°C). Wind chill below freezing — dress warmly.
OBS-0000093,WS-001,Sivas Merkez,semi-arid_continental,39.748,37.016,1285,2025-01-04 20:00:00,2025-01-04,20,1,5,1,winter,-6.3,9.2,-17.8,39.6,1005.5,0,210,0.0,0,none,24,22.6,0.0,0,clear,dry,8,0,light_jacket_or_sweater,Clear skies,Wear light jacket or sweater (feels like 9.2°C).
OBS-0000094,WS-001,Sivas Merkez,semi-arid_continental,39.748,37.016,1285,2025-01-04 21:00:00,2025-01-04,21,1,5,1,winter,-8.6,-14.6,-18.3,45.4,998.9,13.2,302,16.9,0,none,9,13.3,0,0,clear,dry,6,0,heavy_winter_coat_gloves_hat,Clear skies,Wear heavy winter coat gloves hat (feels like -14.6°C). Dangerously cold wind chill — limit time outdoors.
OBS-0000095,WS-001,Sivas Merkez,semi-arid_continental,39.748,37.016,1285,2025-01-04 22:00:00,2025-01-04,22,1,5,1,winter,-9.5,-14.3,-14.6,66.4,1006.7,8.9,209,16.2,0,none,0,6.9,0,0,clear,dry,6,0,heavy_winter_coat_gloves_hat,Clear skies,Wear heavy winter coat gloves hat (feels like -14.3°C). Dangerously cold wind chill — limit time outdoors.
OBS-0000096,WS-001,Sivas Merkez,semi-arid_continental,39.748,37.016,1285,2025-01-04 23:00:00,2025-01-04,23,1,5,1,winter,-11.7,-14.6,-22.4,40.6,989.7,4.6,345,6.9,0,none,39,26.5,0,0,clear,dry,4,0,heavy_winter_coat_gloves_hat,Clear skies,Wear heavy winter coat gloves hat (feels like -14.6°C). Dangerously cold wind chill — limit time outdoors.
OBS-0000097,WS-001,Sivas Merkez,semi-arid_continental,39.748,37.016,1285,2025-01-05 00:00:00,2025-01-05,0,1,6,1,winter,-11.5,-17.1,-16.8,64.9,1005.1,10.0,147,18.0,0,none,2,29.9,0,0,clear,dry,4,0,heavy_winter_coat_gloves_hat,Clear skies,Wear heavy winter coat gloves hat (feels like -17.1°C). Dangerously cold wind chill — limit time outdoors.
OBS-0000098,WS-001,Sivas Merkez,semi-arid_continental,39.748,37.016,1285,2025-01-05 01:00:00,2025-01-05,1,1,6,1,winter,-12.8,-17.6,-19.9,55.3,997.2,7.6,355,9.5,0,none,6,13.1,0,0,clear,dry,4,0,heavy_winter_coat_gloves_hat,Clear skies,Wear heavy winter coat gloves hat (feels like -17.6°C). Dangerously cold wind chill — limit time outdoors.
OBS-0000099,WS-001,Sivas Merkez,semi-arid_continental,39.748,37.016,1285,2025-01-05 02:00:00,2025-01-05,2,1,6,1,winter,-11.8,5.8,-21.5,44.3,996.3,0,92,0.0,0,none,27,9.2,0,0,clear,dry,6,0,warm_jacket_layers,Clear skies,Wear warm jacket layers (feels like 5.8°C).
OBS-0000100,WS-001,Sivas Merkez,semi-arid_continental,39.748,37.016,1285,2025-01-05 03:00:00,2025-01-05,3,1,6,1,winter,-10.4,6.7,-21.5,39.6,994.0,0,236,0.0,0,none,37,21.7,0,0,clear,dry,6,0,warm_jacket_layers,Clear skies,Wear warm jacket layers (feels like 6.7°C).
OBS-0000101,WS-001,Sivas Merkez,semi-arid_continental,39.748,37.016,1285,2025-01-05 04:00:00,2025-01-05,4,1,6,1,winter,-10.8,-17.2,-19.5,48.6,1002.1,13.1,176,18.9,0,none,18,29.7,0,0,clear,dry,4,0,heavy_winter_coat_gloves_hat,Clear skies,Wear heavy winter coat gloves hat (feels like -17.2°C). Dangerously cold wind chill — limit time outdoors.
OBS-0000102,WS-001,Sivas Merkez,semi-arid_continental,39.748,37.016,1285,2025-01-05 05:00:00,2025-01-05,5,1,6,1,winter,-7.8,-6.6,-16.8,48.3,999.0,1.2,196,1.8,0,none,19,14.5,0,0,clear,dry,6,0,winter_coat_scarf_gloves,Clear skies,Wear winter coat scarf gloves (feels like -6.6°C). Wind chill below freezing — dress warmly.
OBS-0000103,WS-001,Sivas Merkez,semi-arid_continental,39.748,37.016,1285,2025-01-05 06:00:00,2025-01-05,6,1,6,1,winter,-8.0,-8.9,-18.7,41.8,993.2,2.7,4,4.7,0,none,18,19.1,0,0,clear,dry,6,0,winter_coat_scarf_gloves,Clear skies,Wear winter coat scarf gloves (feels like -8.9°C). Wind chill below freezing — dress warmly.
OBS-0000104,WS-001,Sivas Merkez,semi-arid_continental,39.748,37.016,1285,2025-01-05 07:00:00,2025-01-05,7,1,6,1,winter,-6.4,-11.2,-14.1,54.3,998.2,10.9,146,15.0,0,none,31,25.0,0.4,0,clear,dry,6,0,heavy_winter_coat_gloves_hat,Clear skies,Wear heavy winter coat gloves hat (feels like -11.2°C). Dangerously cold wind chill — limit time outdoors.
OBS-0000105,WS-001,Sivas Merkez,semi-arid_continental,39.748,37.016,1285,2025-01-05 08:00:00,2025-01-05,8,1,6,1,winter,-5.7,-9.7,-17.9,37.6,990.4,8.8,70,16.9,0,none,16,20.7,0.8,0,clear,dry,6,0,winter_coat_scarf_gloves,Clear skies,Wear winter coat scarf gloves (feels like -9.7°C). Wind chill below freezing — dress warmly.
OBS-0000106,WS-001,Sivas Merkez,semi-arid_continental,39.748,37.016,1285,2025-01-05 09:00:00,2025-01-05,9,1,6,1,winter,-4.5,-4.5,-13.9,47.6,1001.1,2.1,67,2.8,0,none,37,23.7,1.0,0,clear,dry,8,0,winter_coat_scarf_gloves,Clear skies,Wear winter coat scarf gloves (feels like -4.5°C). Wind chill below freezing — dress warmly.
OBS-0000107,WS-001,Sivas Merkez,semi-arid_continental,39.748,37.016,1285,2025-01-05 10:00:00,2025-01-05,10,1,6,1,winter,-3.0,-6.7,-16.2,35.3,1002.0,9.2,139,12.9,0,none,34,25.8,1.2,0,clear,dry,6,0,winter_coat_scarf_gloves,Clear skies,Wear winter coat scarf gloves (feels like -6.7°C). Wind chill below freezing — dress warmly.
OBS-0000108,WS-001,Sivas Merkez,semi-arid_continental,39.748,37.016,1285,2025-01-05 11:00:00,2025-01-05,11,1,6,1,winter,-2.4,-5.2,-8.6,62.3,1000.3,6.9,239,13.0,0,none,21,29.2,1.6,0,clear,dry,6,0,winter_coat_scarf_gloves,Clear skies,Wear winter coat scarf gloves (feels like -5.2°C). Wind chill below freezing — dress warmly.
OBS-0000109,WS-001,Sivas Merkez,semi-arid_continental,39.748,37.016,1285,2025-01-05 12:00:00,2025-01-05,12,1,6,1,winter,-2.8,-8.1,-9.7,59.0,993.1,16.1,202,26.2,0,none,25,5.3,1.7,0,clear,dry,6,0,winter_coat_scarf_gloves,Clear skies,Wear winter coat scarf gloves (feels like -8.1°C). Wind chill below freezing — dress warmly.
OBS-0000110,WS-001,Sivas Merkez,semi-arid_continental,39.748,37.016,1285,2025-01-05 13:00:00,2025-01-05,13,1,6,1,winter,-4.0,-7.4,-11.3,56.9,999.8,7.8,326,9.5,0,none,37,10.8,1.5,0,clear,dry,6,0,winter_coat_scarf_gloves,Clear skies,Wear winter coat scarf gloves (feels like -7.4°C). Wind chill below freezing — dress warmly.
OBS-0000111,WS-001,Sivas Merkez,semi-arid_continental,39.748,37.016,1285,2025-01-05 14:00:00,2025-01-05,14,1,6,1,winter,-3.5,10.9,-9.0,65.4,993.0,0,325,0.0,0,none,35,25.6,1.5,0,clear,dry,8,0,light_jacket_or_sweater,Clear skies,Wear light jacket or sweater (feels like 10.9°C).
OBS-0000112,WS-001,Sivas Merkez,semi-arid_continental,39.748,37.016,1285,2025-01-05 15:00:00,2025-01-05,15,1,6,1,winter,-4.4,-8.4,-17.3,35.6,1000.3,9.4,252,14.2,0,none,2,18.4,1.9,0,clear,dry,6,0,winter_coat_scarf_gloves,Clear skies,Wear winter coat scarf gloves (feels like -8.4°C). Wind chill below freezing — dress warmly.
OBS-0000113,WS-001,Sivas Merkez,semi-arid_continental,39.748,37.016,1285,2025-01-05 16:00:00,2025-01-05,16,1,6,1,winter,-4.8,-7.6,-14.9,44.8,994.7,6.1,212,11.4,0,none,34,21.4,1.2,0,clear,dry,6,0,winter_coat_scarf_gloves,Clear skies,Wear winter coat scarf gloves (feels like -7.6°C). Wind chill below freezing — dress warmly.
OBS-0000114,WS-001,Sivas Merkez,semi-arid_continental,39.748,37.016,1285,2025-01-05 17:00:00,2025-01-05,17,1,6,1,winter,-7.8,8.3,-18.7,41.2,1006.9,0,227,0.0,0,none,23,7.5,1.1,0,clear,dry,8,0,light_jacket_or_sweater,Clear skies,Wear light jacket or sweater (feels like 8.3°C).
OBS-0000115,WS-001,Sivas Merkez,semi-arid_continental,39.748,37.016,1285,2025-01-05 18:00:00,2025-01-05,18,1,6,1,winter,-8.1,8.1,-16.2,51.8,1010.5,0,232,0.0,0,none,22,7.3,0.8,0,clear,dry,8,0,light_jacket_or_sweater,Clear skies,Wear light jacket or sweater (feels like 8.1°C).
OBS-0000116,WS-001,Sivas Merkez,semi-arid_continental,39.748,37.016,1285,2025-01-05 19:00:00,2025-01-05,19,1,6,1,winter,-10.3,6.7,-23.8,32.0,998.4,0,64,0.0,0,none,21,25.7,0.4,0,clear,dry,6,0,warm_jacket_layers,Clear skies,Wear warm jacket layers (feels like 6.7°C).
OBS-0000117,WS-001,Sivas Merkez,semi-arid_continental,39.748,37.016,1285,2025-01-05 20:00:00,2025-01-05,20,1,6,1,winter,-10.7,-16.6,-18.3,53.5,1006.2,11.4,1,22.7,0,none,14,11.9,0.0,0,clear,dry,4,0,heavy_winter_coat_gloves_hat,Clear skies,Wear heavy winter coat gloves hat (feels like -16.6°C). Dangerously cold wind chill — limit time outdoors.
OBS-0000118,WS-001,Sivas Merkez,semi-arid_continental,39.748,37.016,1285,2025-01-05 21:00:00,2025-01-05,21,1,6,1,winter,-10.2,-15.3,-16.1,61.9,1000.8,9.4,13,15.7,0,none,7,24.7,0,0,clear,dry,4,0,heavy_winter_coat_gloves_hat,Clear skies,Wear heavy winter coat gloves hat (feels like -15.3°C). Dangerously cold wind chill — limit time outdoors.
OBS-0000119,WS-001,Sivas Merkez,semi-arid_continental,39.748,37.016,1285,2025-01-05 22:00:00,2025-01-05,22,1,6,1,winter,-11.4,-8.2,-25.3,30.6,991.5,0.5,32,0.9,0,none,16,16.9,0,0,clear,dry,4,0,winter_coat_scarf_gloves,Clear skies,Wear winter coat scarf gloves (feels like -8.2°C). Wind chill below freezing — dress warmly.
OBS-0000120,WS-001,Sivas Merkez,semi-arid_continental,39.748,37.016,1285,2025-01-05 23:00:00,2025-01-05,23,1,6,1,winter,-12.9,-9.7,-21.1,50.2,992.1,0.5,337,0.6,0,none,39,29.1,0,0,clear,dry,4,0,winter_coat_scarf_gloves,Clear skies,Wear winter coat scarf gloves (feels like -9.7°C). Wind chill below freezing — dress warmly.
OBS-0000121,WS-001,Sivas Merkez,semi-arid_continental,39.748,37.016,1285,2025-01-06 00:00:00,2025-01-06,0,1,0,0,winter,-12.1,-15.6,-20.5,49.6,996.3,5.5,41,9.3,0,none,28,8.2,0,0,clear,dry,4,0,heavy_winter_coat_gloves_hat,Clear skies,Wear heavy winter coat gloves hat (feels like -15.6°C). Dangerously cold wind chill — limit time outdoors.
OBS-0000122,WS-001,Sivas Merkez,semi-arid_continental,39.748,37.016,1285,2025-01-06 01:00:00,2025-01-06,1,1,0,0,winter,-10.6,-11.3,-18.2,53.4,995.2,2.3,258,2.9,0,none,20,20.1,0,0,clear,dry,4,0,heavy_winter_coat_gloves_hat,Clear skies,Wear heavy winter coat gloves hat (feels like -11.3°C). Dangerously cold wind chill — limit time outdoors.
OBS-0000123,WS-001,Sivas Merkez,semi-arid_continental,39.748,37.016,1285,2025-01-06 02:00:00,2025-01-06,2,1,0,0,winter,-11.0,-10.5,-18.0,56.0,988.1,1.5,110,2.8,0,none,35,15.3,0,0,clear,dry,4,0,heavy_winter_coat_gloves_hat,Clear skies,Wear heavy winter coat gloves hat (feels like -10.5°C). Dangerously cold wind chill — limit time outdoors.
OBS-0000124,WS-001,Sivas Merkez,semi-arid_continental,39.748,37.016,1285,2025-01-06 03:00:00,2025-01-06,3,1,0,0,winter,-9.0,-10.5,-18.5,45.9,1001.1,3.2,78,5.1,0,none,6,22.2,0,0,clear,dry,6,0,heavy_winter_coat_gloves_hat,Clear skies,Wear heavy winter coat gloves hat (feels like -10.5°C). Dangerously cold wind chill — limit time outdoors.
OBS-0000125,WS-001,Sivas Merkez,semi-arid_continental,39.748,37.016,1285,2025-01-06 04:00:00,2025-01-06,4,1,0,0,winter,-8.4,-14.3,-17.6,47.3,1009.2,13.3,284,23.1,0,none,23,19.0,0,0,clear,dry,6,0,heavy_winter_coat_gloves_hat,Clear skies,Wear heavy winter coat gloves hat (feels like -14.3°C). Dangerously cold wind chill — limit time outdoors.
OBS-0000126,WS-001,Sivas Merkez,semi-arid_continental,39.748,37.016,1285,2025-01-06 05:00:00,2025-01-06,5,1,0,0,winter,-6.7,-11.5,-16.3,46.4,984.7,10.6,307,13.6,0,none,27,12.8,0,0,clear,dry,6,0,heavy_winter_coat_gloves_hat,Clear skies,Wear heavy winter coat gloves hat (feels like -11.5°C). Dangerously cold wind chill — limit time outdoors.
OBS-0000127,WS-001,Sivas Merkez,semi-arid_continental,39.748,37.016,1285,2025-01-06 06:00:00,2025-01-06,6,1,0,0,winter,-6.6,-9.1,-15.4,49.3,991.9,5.1,284,9.4,0,none,6,19.4,0,0,clear,dry,6,0,winter_coat_scarf_gloves,Clear skies,Wear winter coat scarf gloves (feels like -9.1°C). Wind chill below freezing — dress warmly.
OBS-0000128,WS-001,Sivas Merkez,semi-arid_continental,39.748,37.016,1285,2025-01-06 07:00:00,2025-01-06,7,1,0,0,winter,-3.9,-7.5,-9.7,63.8,996.7,8.5,336,12.0,0,none,39,25.7,0.3,0,clear,dry,6,0,winter_coat_scarf_gloves,Clear skies,Wear winter coat scarf gloves (feels like -7.5°C). Wind chill below freezing — dress warmly.
OBS-0000129,WS-001,Sivas Merkez,semi-arid_continental,39.748,37.016,1285,2025-01-06 08:00:00,2025-01-06,8,1,0,0,winter,-3.1,-7.6,-14.1,42.4,1002.0,12.3,92,16.2,0,none,21,15.0,0.8,0,clear,dry,6,0,winter_coat_scarf_gloves,Clear skies,Wear winter coat scarf gloves (feels like -7.6°C). Wind chill below freezing — dress warmly.
OBS-0000130,WS-001,Sivas Merkez,semi-arid_continental,39.748,37.016,1285,2025-01-06 09:00:00,2025-01-06,9,1,0,0,winter,-3.4,11.0,-11.1,55.3,996.7,0,232,0.0,0,none,1,13.5,1.3,0,clear,dry,8,0,light_jacket_or_sweater,Clear skies,Wear light jacket or sweater (feels like 11.0°C).
OBS-0000131,WS-001,Sivas Merkez,semi-arid_continental,39.748,37.016,1285,2025-01-06 10:00:00,2025-01-06,10,1,0,0,winter,-2.1,-3.8,-10.5,52.7,1001.4,4.7,79,6.7,0,none,5,21.8,1.6,0,clear,dry,8,0,winter_coat_scarf_gloves,Clear skies,Wear winter coat scarf gloves (feels like -3.8°C). Wind chill below freezing — dress warmly.
OBS-0000132,WS-001,Sivas Merkez,semi-arid_continental,39.748,37.016,1285,2025-01-06 11:00:00,2025-01-06,11,1,0,0,winter,-0.4,-2.5,-8.0,56.5,999.4,6.1,262,9.4,0,none,31,7.8,1.5,0,clear,dry,8,0,winter_coat_scarf_gloves,Clear skies,Wear winter coat scarf gloves (feels like -2.5°C). Wind chill below freezing — dress warmly.
OBS-0000133,WS-001,Sivas Merkez,semi-arid_continental,39.748,37.016,1285,2025-01-06 12:00:00,2025-01-06,12,1,0,0,winter,-1.4,-4.4,-10.6,49.5,999.3,8.0,202,15.7,0,none,19,10.1,1.8,0,clear,dry,8,0,winter_coat_scarf_gloves,Clear skies,Wear winter coat scarf gloves (feels like -4.4°C). Wind chill below freezing — dress warmly.
OBS-0000134,WS-001,Sivas Merkez,semi-arid_continental,39.748,37.016,1285,2025-01-06 13:00:00,2025-01-06,13,1,0,0,winter,-1.4,-4.6,-8.0,60.7,1001.6,8.6,220,12.9,0,none,16,9.4,1.9,0,clear,dry,8,0,winter_coat_scarf_gloves,Clear skies,Wear winter coat scarf gloves (feels like -4.6°C). Wind chill below freezing — dress warmly.
OBS-0000135,WS-001,Sivas Merkez,semi-arid_continental,39.748,37.016,1285,2025-01-06 14:00:00,2025-01-06,14,1,0,0,winter,-2.1,11.8,-8.1,63.3,992.5,0,21,0.0,0,none,22,6.9,1.7,0,clear,dry,8,0,light_jacket_or_sweater,Clear skies,Wear light jacket or sweater (feels like 11.8°C).
OBS-0000136,WS-001,Sivas Merkez,semi-arid_continental,39.748,37.016,1285,2025-01-06 15:00:00,2025-01-06,15,1,0,0,winter,-2.3,-5.6,-12.0,47.2,998.8,8.5,10,11.4,0,none,25,29.2,1.6,0,clear,dry,6,0,winter_coat_scarf_gloves,Clear skies,Wear winter coat scarf gloves (feels like -5.6°C). Wind chill below freezing — dress warmly.
OBS-0000137,WS-001,Sivas Merkez,semi-arid_continental,39.748,37.016,1285,2025-01-06 16:00:00,2025-01-06,16,1,0,0,winter,-2.8,11.4,-10.0,57.6,997.9,0,54,0.0,0,none,23,18.1,1.4,0,clear,dry,8,0,light_jacket_or_sweater,Clear skies,Wear light jacket or sweater (feels like 11.4°C).
OBS-0000138,WS-001,Sivas Merkez,semi-arid_continental,39.748,37.016,1285,2025-01-06 17:00:00,2025-01-06,17,1,0,0,winter,-3.8,-5.1,-14.7,42.4,995.6,3.7,324,5.9,0,none,21,7.9,1.1,0,clear,dry,6,0,winter_coat_scarf_gloves,Clear skies,Wear winter coat scarf gloves (feels like -5.1°C). Wind chill below freezing — dress warmly.
